timestamp,node_id,distance,tilt_x,tilt_y,vibration,temperature,humidity,status
2026-01-03T20:23:00,NODE_02,70.1,5.33,2.04,0.664,29.3,69.76,warning
2026-01-03T20:33:00,NODE_02,72.06,4.59,3.0,0.742,24.64,76.51,warning
2026-01-03T20:43:00,NODE_02,72.03,2.94,3.53,0.426,26.02,67.22,warning
2026-01-03T20:53:00,NODE_02,70.97,4.58,2.55,0.48,27.63,71.41,warning
2026-01-03T21:03:00,NODE_02,72.09,3.21,2.45,0.689,24.57,72.74,warning
2026-01-03T21:13:00,NODE_02,72.2,3.22,2.09,0.416,25.65,67.95,warning
2026-01-03T21:23:00,NODE_02,73.35,3.39,3.64,0.58,27.72,71.97,warning
2026-01-03T21:33:00,NODE_02,72.0,3.34,3.19,0.395,26.96,69.36,warning
2026-01-03T21:43:00,NODE_02,73.47,2.87,3.09,0.55,26.01,70.73,warning
2026-01-03T21:53:00,NODE_02,73.74,2.97,2.13,0.476,25.69,68.58,warning
2026-01-03T22:03:00,NODE_02,73.44,2.45,2.12,0.605,26.37,68.2,warning
2026-01-03T22:13:00,NODE_02,73.08,2.81,2.07,0.446,27.11,75.46,warning
2026-01-03T22:23:00,NODE_02,72.78,3.33,2.27,0.437,26.85,69.48,warning
2026-01-03T22:33:00,NODE_02,72.64,1.9,2.39,0.473,23.32,74.82,warning
2026-01-03T22:43:00,NODE_02,73.75,2.2,2.94,0.395,27.18,70.43,warning
2026-01-03T22:53:00,NODE_02,72.57,2.2,2.58,0.421,25.96,68.0,warning
2026-01-03T23:03:00,NODE_02,73.59,2.53,2.61,0.423,26.72,71.08,warning
2026-01-03T23:13:00,NODE_02,73.19,2.65,2.11,0.363,23.35,74.76,warning
2026-01-03T23:23:00,NODE_02,72.16,2.98,2.67,0.29,24.46,71.7,warning
2026-01-03T23:33:00,NODE_02,72.77,3.84,2.63,0.558,25.94,72.95,warning
2026-01-03T23:43:00,NODE_02,74.76,2.7,2.13,0.508,24.94,72.75,warning
2026-01-03T23:53:00,NODE_02,72.48,3.59,1.6,0.396,26.86,77.57,warning
2026-01-04T00:03:00,NODE_02,75.02,2.97,1.53,0.344,25.96,74.22,warning
2026-01-04T00:13:00,NODE_02,72.89,2.95,2.68,0.47,25.23,67.8,warning
2026-01-04T00:23:00,NODE_02,74.52,2.01,1.57,0.368,25.54,71.49,normal
2026-01-04T00:33:00,NODE_02,74.7,3.01,1.35,0.493,26.14,72.79,normal
2026-01-04T00:43:00,NODE_02,73.58,1.98,1.58,0.452,26.25,69.78,normal
2026-01-04T00:53:00,NODE_02,73.51,2.28,1.42,0.326,26.98,76.33,normal
2026-01-04T01:03:00,NODE_02,73.82,2.62,1.38,0.411,23.68,71.28,normal
2026-01-04T01:13:00,NODE_02,73.29,1.88,2.1,0.331,24.34,74.86,normal
2026-01-04T01:23:00,NODE_02,73.25,2.24,1.01,0.41,26.54,71.6,normal
2026-01-04T01:33:00,NODE_02,73.03,3.06,1.76,0.333,24.53,71.6,normal
2026-01-04T01:43:00,NODE_02,74.33,1.87,2.29,0.4,25.38,70.58,normal
2026-01-04T01:53:00,NODE_02,75.03,2.48,1.65,0.44,25.23,69.57,normal
2026-01-04T02:03:00,NODE_02,74.35,2.06,1.99,0.265,25.25,76.52,normal
2026-01-04T02:13:00,NODE_02,75.18,1.4,1.72,0.352,26.24,71.3,normal
2026-01-04T02:23:00,NODE_02,75.35,2.09,1.73,0.29,24.04,72.47,normal
2026-01-04T02:33:00,NODE_02,74.19,1.98,1.47,0.412,24.27,72.19,normal
2026-01-04T02:43:00,NODE_02,75.42,2.13,1.54,0.237,24.53,72.54,normal
2026-01-04T02:53:00,NODE_02,75.45,2.37,1.12,0.215,27.34,71.78,normal
2026-01-04T03:03:00,NODE_02,74.45,1.84,0.66,0.288,25.62,70.84,normal
2026-01-04T03:13:00,NODE_02,75.45,1.45,1.89,0.31,27.24,74.23,normal
2026-01-04T03:23:00,NODE_02,74.99,1.98,1.14,0.272,26.52,71.55,normal
2026-01-04T03:33:00,NODE_02,75.5,1.58,0.63,0.302,25.42,67.27,normal
2026-01-04T03:43:00,NODE_02,76.09,1.75,1.74,0.301,25.59,75.65,normal
2026-01-04T03:53:00,NODE_02,74.2,1.63,1.54,0.286,25.05,72.49,normal
2026-01-04T04:03:00,NODE_02,74.61,1.45,1.09,0.311,26.25,66.57,normal
2026-01-04T04:13:00,NODE_02,75.82,2.54,1.42,0.306,25.66,70.64,normal
2026-01-04T04:23:00,NODE_02,75.65,1.61,0.78,0.322,25.71,71.88,normal
2026-01-04T04:33:00,NODE_02,73.66,2.36,1.63,0.282,24.82,66.4,normal
2026-01-04T04:43:00,NODE_02,75.12,1.55,1.33,0.228,24.91,72.31,normal
2026-01-04T04:53:00,NODE_02,73.77,1.97,1.4,0.341,27.27,68.14,normal
2026-01-04T05:03:00,NODE_02,74.09,2.03,1.51,0.289,27.48,70.32,normal
2026-01-04T05:13:00,NODE_02,75.33,1.41,1.06,0.269,24.03,71.3,normal
2026-01-04T05:23:00,NODE_02,73.67,1.94,1.87,0.324,24.12,70.37,normal
2026-01-04T05:33:00,NODE_02,74.55,2.09,1.59,0.307,27.2,69.82,normal
2026-01-04T05:43:00,NODE_02,75.82,2.18,1.44,0.319,26.41,71.81,normal
2026-01-04T05:53:00,NODE_02,74.86,1.93,1.41,0.256,26.6,76.99,normal
2026-01-04T06:03:00,NODE_02,73.96,2.1,2.14,0.257,27.98,74.95,normal
2026-01-04T06:13:00,NODE_02,74.72,2.34,1.31,0.311,25.77,74.2,normal
2026-01-04T06:23:00,NODE_02,74.05,1.88,1.11,0.292,27.59,68.14,normal
2026-01-04T06:33:00,NODE_02,74.5,2.32,1.77,0.403,26.74,72.45,normal
2026-01-04T06:43:00,NODE_02,75.1,1.89,1.2,0.194,24.75,69.12,normal
2026-01-04T06:53:00,NODE_02,75.47,1.33,1.35,0.272,28.09,74.76,normal
2026-01-04T07:03:00,NODE_02,75.69,1.38,1.06,0.217,27.3,78.28,normal
2026-01-04T07:13:00,NODE_02,75.4,1.25,0.54,0.23,26.5,72.74,normal
2026-01-04T07:23:00,NODE_02,75.03,1.18,0.84,0.228,24.97,69.16,normal
2026-01-04T07:33:00,NODE_02,74.58,1.78,0.98,0.269,27.33,70.51,normal
2026-01-04T07:43:00,NODE_02,75.57,1.22,1.22,0.243,26.54,67.7,normal
2026-01-04T07:53:00,NODE_02,75.18,0.78,0.73,0.257,25.24,70.52,normal
2026-01-04T08:03:00,NODE_02,74.71,1.4,1.22,0.249,27.48,73.62,normal
2026-01-04T08:13:00,NODE_02,75.97,1.55,1.26,0.251,25.54,73.13,normal
2026-01-04T08:23:00,NODE_02,76.1,1.12,1.18,0.249,26.01,69.9,normal
2026-01-04T08:33:00,NODE_02,75.87,1.09,0.85,0.252,27.31,68.58,normal
2026-01-04T08:43:00,NODE_02,76.07,1.01,0.99,0.267,26.54,70.02,normal
2026-01-04T08:53:00,NODE_02,75.55,0.77,1.01,0.162,27.41,70.44,normal
2026-01-04T09:03:00,NODE_02,76.33,1.09,0.97,0.181,26.51,75.14,normal
2026-01-04T09:13:00,NODE_02,75.94,1.3,0.45,0.15,26.09,74.05,normal
2026-01-04T09:23:00,NODE_02,76.16,0.53,1.01,0.131,26.04,67.36,normal
2026-01-04T09:33:00,NODE_02,76.36,1.16,0.82,0.201,27.39,68.04,normal
2026-01-04T09:43:00,NODE_02,75.65,0.94,0.71,0.178,26.27,69.49,normal
2026-01-04T09:53:00,NODE_02,77.14,0.93,0.78,0.222,27.62,71.02,normal
2026-01-04T10:03:00,NODE_02,76.54,0.68,0.63,0.19,25.54,71.33,normal
2026-01-04T10:13:00,NODE_02,76.1,0.99,0.95,0.156,25.58,70.86,normal
2026-01-04T10:23:00,NODE_02,76.16,0.99,0.62,0.169,27.44,69.78,normal
2026-01-04T10:33:00,NODE_02,76.87,1.03,0.28,0.156,28.26,67.78,normal
2026-01-04T10:43:00,NODE_02,76.31,0.61,0.73,0.183,26.42,72.67,normal
2026-01-04T10:53:00,NODE_02,76.31,1.6,0.26,0.13,25.94,69.62,normal
2026-01-04T11:03:00,NODE_02,76.18,0.71,0.83,0.16,24.9,71.34,normal
2026-01-04T11:13:00,NODE_02,76.72,0.7,0.08,0.155,27.25,70.05,normal
2026-01-04T11:23:00,NODE_02,76.97,1.01,0.82,0.105,25.41,70.76,normal
2026-01-04T11:33:00,NODE_02,75.94,0.84,0.32,0.156,26.65,69.6,normal
2026-01-01T00:07:00,NODE_03,89.51,0.85,0.8,0.146,27.34,70.62,normal
2026-01-01T00:17:00,NODE_03,89.19,0.69,0.56,0.209,25.32,64.67,normal
2026-01-01T00:27:00,NODE_03,89.18,0.98,0.74,0.179,25.96,72.5,normal
2026-01-01T00:37:00,NODE_03,89.17,0.89,0.72,0.142,25.45,65.66,normal
2026-01-01T00:47:00,NODE_03,89.27,0.79,0.23,0.131,25.01,75.77,normal
2026-01-01T00:57:00,NODE_03,89.1,1.03,0.79,0.196,25.52,66.12,normal
2026-01-01T01:07:00,NODE_03,89.04,1.24,0.77,0.104,26.73,75.46,normal
2026-01-01T01:17:00,NODE_03,89.4,0.71,0.6,0.237,24.12,68.33,normal
2026-01-01T01:27:00,NODE_03,89.51,0.3,0.38,0.098,24.84,68.58,normal
2026-01-01T01:37:00,NODE_03,90.0,0.69,0.25,0.151,25.08,66.15,normal
2026-01-01T01:47:00,NODE_03,89.02,0.55,0.57,0.162,25.6,68.05,normal
2026-01-01T01:57:00,NODE_03,89.68,0.62,0.36,0.147,28.29,69.93,normal
2026-01-01T02:07:00,NODE_03,89.43,0.59,0.44,0.12,25.31,73.29,normal
2026-01-01T02:17:00,NODE_03,89.71,0.84,0.51,0.175,27.43,63.75,normal
2026-01-01T02:27:00,NODE_03,89.63,1.25,0.63,0.138,25.79,69.9,normal
2026-01-01T02:37:00,NODE_03,89.13,0.52,0.05,0.144,24.69,78.66,normal
2026-01-01T02:47:00,NODE_03,89.72,0.73,0.53,0.132,26.32,70.1,normal
2026-01-01T02:57:00,NODE_03,89.76,0.47,0.61,0.13,26.15,70.58,normal
2026-01-01T03:07:00,NODE_03,89.76,0.96,0.3,0.086,24.48,70.56,normal
2026-01-01T03:17:00,NODE_03,89.29,0.33,0.49,0.138,25.41,71.19,normal
2026-01-01T03:27:00,NODE_03,89.09,0.98,0.24,0.089,25.45,69.51,normal
2026-01-01T03:37:00,NODE_03,89.96,0.58,0.13,0.077,27.11,73.84,normal
2026-01-01T03:47:00,NODE_03,89.88,0.72,0.57,0.086,24.26,65.2,normal
2026-01-01T03:57:00,NODE_03,89.22,0.38,0.42,0.13,27.31,66.86,normal
2026-01-01T04:07:00,NODE_03,89.55,0.5,0.36,0.158,27.63,70.18,normal
2026-01-01T04:17:00,NODE_03,89.83,0.65,0.47,0.135,27.15,68.87,normal
2026-01-01T04:27:00,NODE_03,86.24,5.64,3.23,0.671,24.37,78.01,warning
2026-01-01T04:37:00,NODE_03,83.39,4.41,3.62,0.767,24.68,73.75,warning
2026-01-01T04:47:00,NODE_03,81.8,5.66,4.34,0.688,26.16,75.47,warning
2026-01-01T04:57:00,NODE_03,83.28,4.06,2.06,0.667,28.53,70.42,warning
2026-01-01T05:07:00,NODE_03,83.71,3.69,3.57,0.442,29.42,68.97,warning
2026-01-01T05:17:00,NODE_03,84.9,4.17,2.2,0.44,26.49,71.04,warning
2026-01-01T05:27:00,NODE_03,84.58,3.73,2.35,0.665,27.54,72.86,warning
2026-01-01T05:37:00,NODE_03,85.42,4.24,3.14,0.568,25.56,71.05,warning
2026-01-01T05:47:00,NODE_03,84.06,4.54,2.11,0.489,25.56,71.99,warning
2026-01-01T05:57:00,NODE_03,86.5,4.31,1.83,0.647,24.63,73.97,warning
2026-01-01T06:07:00,NODE_03,84.81,3.82,2.69,0.539,26.04,66.88,warning
2026-01-01T06:17:00,NODE_03,86.06,2.61,2.48,0.426,26.11,74.88,warning
2026-01-01T06:27:00,NODE_03,86.07,3.84,1.95,0.415,25.24,72.04,warning
2026-01-01T06:37:00,NODE_03,84.81,3.86,1.44,0.386,26.86,75.04,warning
2026-01-01T06:47:00,NODE_03,87.25,3.82,1.88,0.457,24.71,67.83,warning
2026-01-01T06:57:00,NODE_03,84.04,4.1,1.39,0.561,27.24,72.72,warning
2026-01-01T07:07:00,NODE_03,84.28,3.4,2.72,0.627,25.41,67.68,warning
2026-01-01T07:17:00,NODE_03,85.51,3.38,1.84,0.529,26.2,72.8,warning
2026-01-01T07:27:00,NODE_03,86.78,3.63,2.39,0.441,26.32,71.63,warning
2026-01-01T07:37:00,NODE_03,86.19,3.86,2.83,0.468,27.34,69.16,warning
2026-01-01T07:47:00,NODE_03,87.26,3.32,2.31,0.587,27.19,68.29,warning
2026-01-01T07:57:00,NODE_03,85.18,2.81,1.27,0.309,28.05,70.78,warning
2026-01-01T08:07:00,NODE_03,85.76,3.2,1.26,0.478,24.92,69.58,warning
2026-01-01T08:17:00,NODE_03,86.86,2.14,2.42,0.406,24.63,67.21,normal
2026-01-01T08:27:00,NODE_03,85.71,3.51,2.45,0.37,26.32,75.09,warning
2026-01-01T08:37:00,NODE_03,86.41,2.28,2.84,0.349,24.15,68.39,warning
2026-01-01T08:47:00,NODE_03,85.98,3.27,2.07,0.457,24.41,72.72,normal
2026-01-01T08:57:00,NODE_03,87.09,2.56,1.84,0.385,28.08,69.39,normal
2026-01-01T09:07:00,NODE_03,85.93,2.63,1.29,0.321,27.54,71.41,normal
2026-01-01T09:17:00,NODE_03,86.93,2.17,1.54,0.4,25.24,66.56,normal
2026-01-01T09:27:00,NODE_03,87.53,2.68,2.19,0.369,26.19,75.36,normal
2026-01-01T09:37:00,NODE_03,87.56,2.91,1.72,0.275,26.29,66.99,normal
2026-01-01T09:47:00,NODE_03,86.56,2.64,1.33,0.385,24.46,68.12,normal
2026-01-01T09:57:00,NODE_03,87.36,2.12,1.35,0.284,24.84,69.88,normal
2026-01-01T10:07:00,NODE_03,88.05,1.86,1.35,0.273,27.22,68.94,normal
2026-01-01T10:17:00,NODE_03,87.84,2.3,1.45,0.344,25.84,69.67,normal
2026-01-01T10:27:00,NODE_03,88.13,1.68,1.22,0.234,25.93,71.41,normal
2026-01-01T10:37:00,NODE_03,88.18,1.87,1.2,0.241,25.55,69.24,normal
2026-01-01T10:47:00,NODE_03,88.03,1.59,1.7,0.188,25.14,74.52,normal
2026-01-01T10:57:00,NODE_03,87.35,1.43,1.08,0.197,27.08,74.6,normal
2026-01-01T11:07:00,NODE_03,88.6,1.25,1.38,0.26,25.49,66.31,normal
2026-01-01T11:17:00,NODE_03,89.49,1.3,0.78,0.294,27.16,73.38,normal
2026-01-01T11:27:00,NODE_03,88.47,1.37,0.87,0.286,26.54,72.26,normal
2026-01-01T11:37:00,NODE_03,88.82,0.96,1.14,0.177,26.67,68.48,normal
2026-01-01T11:47:00,NODE_03,89.08,1.62,0.85,0.196,23.41,67.82,normal
2026-01-01T11:57:00,NODE_03,89.25,1.13,0.76,0.19,26.2,69.0,normal
2026-01-01T12:07:00,NODE_03,88.51,1.21,1.07,0.214,27.56,77.05,normal
2026-01-01T12:17:00,NODE_03,89.35,1.49,1.2,0.238,25.7,67.19,normal
2026-01-01T12:27:00,NODE_03,88.19,1.2,0.57,0.221,25.95,69.79,normal
2026-01-01T12:37:00,NODE_03,88.94,1.35,1.25,0.318,26.91,68.84,normal
2026-01-01T12:47:00,NODE_03,88.46,1.24,0.55,0.222,26.66,70.43,normal
2026-01-01T12:57:00,NODE_03,88.3,1.16,0.96,0.223,23.01,67.79,normal
2026-01-01T13:07:00,NODE_03,88.02,1.13,1.56,0.239,27.53,71.93,normal
2026-01-01T13:17:00,NODE_03,88.53,1.36,0.87,0.151,27.44,67.22,normal
2026-01-01T13:27:00,NODE_03,88.61,1.74,0.8,0.196,23.96,67.6,normal
2026-01-01T13:37:00,NODE_03,89.27,1.33,1.1,0.204,23.95,66.39,normal
2026-01-01T13:47:00,NODE_03,88.21,1.5,1.33,0.18,26.49,68.2,normal
2026-01-01T13:57:00,NODE_03,87.8,1.37,0.58,0.204,28.18,66.59,normal
2026-01-01T14:07:00,NODE_03,89.17,1.49,1.32,0.211,26.35,70.36,normal
2026-01-01T14:17:00,NODE_03,88.42,1.69,0.92,0.298,27.71,74.1,normal
2026-01-01T14:27:00,NODE_03,87.66,1.73,1.08,0.321,23.7,71.21,normal
2026-01-01T14:37:00,NODE_03,88.8,0.9,1.37,0.256,25.67,76.49,normal
2026-01-01T14:47:00,NODE_03,88.41,1.1,1.07,0.178,25.27,70.52,normal
2026-01-01T14:57:00,NODE_03,88.72,1.45,1.17,0.24,25.83,73.01,normal
2026-01-01T15:07:00,NODE_03,88.22,1.37,0.25,0.29,25.16,71.57,normal
2026-01-01T15:17:00,NODE_03,89.78,0.8,0.94,0.202,26.05,69.3,normal
2026-01-01T15:27:00,NODE_03,89.16,0.76,0.26,0.196,27.08,75.12,normal
2026-01-01T15:37:00,NODE_03,88.85,1.47,0.67,0.133,23.47,70.53,normal
2026-01-01T15:47:00,NODE_03,88.96,0.63,0.71,0.136,25.84,71.17,normal
2026-01-01T15:57:00,NODE_03,89.31,1.04,0.79,0.114,25.66,65.88,normal
2026-01-01T16:07:00,NODE_03,88.55,0.54,-0.01,0.18,26.98,64.61,normal
2026-01-01T16:17:00,NODE_03,89.55,0.36,0.33,0.149,26.43,65.42,normal
2026-01-01T16:27:00,NODE_03,89.72,0.96,0.41,0.151,26.43,65.83,normal
2026-01-01T16:37:00,NODE_03,89.47,1.08,0.49,0.115,26.46,69.98,normal
2026-01-01T16:47:00,NODE_03,89.06,0.69,0.07,0.125,26.93,68.78,normal
2026-01-01T16:57:00,NODE_03,89.88,0.54,0.83,0.089,26.42,66.61,normal
2026-01-01T17:07:00,NODE_03,89.21,0.88,0.54,0.111,25.69,67.95,normal
2026-01-01T17:17:00,NODE_03,89.53,0.81,0.47,0.161,25.92,74.48,normal
2026-01-01T17:27:00,NODE_03,89.22,1.18,0.96,0.207,23.92,70.14,normal
2026-01-01T17:37:00,NODE_03,89.07,0.85,0.51,0.15,24.93,74.9,normal
2026-01-01T17:47:00,NODE_03,87.24,3.58,2.39,0.604,26.58,70.18,warning
2026-01-01T17:57:00,NODE_03,86.11,3.69,2.45,0.58,27.53,67.03,warning
2026-01-01T18:07:00,NODE_03,86.34,2.33,2.54,0.534,27.0,73.55,warning
2026-01-01T18:17:00,NODE_03,86.54,3.77,3.1,0.51,25.03,74.12,warning
2026-01-01T18:27:00,NODE_03,85.65,3.65,1.98,0.449,26.73,66.77,warning
2026-01-01T18:37:00,NODE_03,85.79,3.17,2.24,0.322,25.33,72.76,warning
2026-01-01T18:47:00,NODE_03,86.69,1.88,1.4,0.47,27.25,70.22,warning
2026-01-01T18:57:00,NODE_03,85.61,2.52,2.02,0.295,23.39,74.38,normal
2026-01-01T19:07:00,NODE_03,86.04,2.21,1.42,0.319,25.48,66.23,normal
2026-01-01T19:17:00,NODE_03,87.61,2.58,2.32,0.49,25.79,67.21,normal
2026-01-01T19:27:00,NODE_03,86.52,2.7,2.48,0.265,25.58,71.11,normal
2026-01-01T19:37:00,NODE_03,87.46,2.89,1.97,0.439,25.68,67.45,normal
2026-01-01T19:47:00,NODE_03,87.94,3.23,2.49,0.427,25.91,72.89,normal
2026-01-01T19:57:00,NODE_03,86.53,3.58,2.08,0.376,25.71,72.5,warning
2026-01-01T20:07:00,NODE_03,86.16,2.43,2.14,0.338,26.1,67.51,normal
2026-01-01T20:17:00,NODE_03,86.63,3.12,1.62,0.415,27.17,69.96,normal
2026-01-01T20:27:00,NODE_03,87.17,1.87,2.22,0.319,25.79,69.2,normal
2026-01-01T20:37:00,NODE_03,87.52,2.15,1.42,0.399,26.71,70.29,normal
2026-01-01T20:47:00,NODE_03,88.17,2.19,1.26,0.308,27.57,72.98,normal
2026-01-01T20:57:00,NODE_03,87.83,1.91,1.77,0.388,25.35,70.22,normal
2026-01-01T21:07:00,NODE_03,87.6,1.52,1.73,0.302,25.79,68.14,normal
2026-01-01T21:17:00,NODE_03,87.8,1.96,1.77,0.336,27.16,77.05,normal
2026-01-01T21:27:00,NODE_03,87.76,1.79,1.89,0.248,25.97,72.78,normal
2026-01-01T21:37:00,NODE_03,88.87,2.28,1.2,0.356,26.72,63.73,normal
2026-01-01T21:47:00,NODE_03,87.6,2.07,1.25,0.307,27.58,72.68,normal
2026-01-01T21:57:00,NODE_03,87.22,2.76,1.5,0.376,28.88,74.16,normal
2026-01-01T22:07:00,NODE_03,87.31,2.24,1.16,0.233,26.35,70.24,normal
2026-01-01T22:17:00,NODE_03,88.08,1.69,2.12,0.27,25.39,70.08,normal
2026-01-01T22:27:00,NODE_03,88.35,1.91,0.87,0.204,26.72,73.02,normal
2026-01-01T22:37:00,NODE_03,87.65,1.38,0.63,0.268,24.67,75.13,normal
2026-01-01T22:47:00,NODE_03,87.89,1.26,1.73,0.266,27.25,69.33,normal
2026-01-01T22:57:00,NODE_03,89.02,1.52,1.28,0.227,25.16,65.58,normal
2026-01-01T23:07:00,NODE_03,88.93,1.3,0.89,0.337,25.39,70.52,normal
2026-01-01T23:17:00,NODE_03,87.82,1.62,1.06,0.265,24.94,72.46,normal
2026-01-01T23:27:00,NODE_03,87.86,1.3,0.48,0.187,25.01,77.4,normal
2026-01-01T23:37:00,NODE_03,87.72,1.27,1.64,0.197,27.12,69.8,normal
2026-01-01T23:47:00,NODE_03,87.78,1.37,0.51,0.286,25.72,67.28,normal
2026-01-01T23:57:00,NODE_03,88.03,1.6,1.09,0.231,26.66,69.26,normal
2026-01-02T00:07:00,NODE_03,88.83,0.88,0.97,0.143,26.35,70.74,normal
2026-01-02T00:17:00,NODE_03,88.53,0.64,1.06,0.163,25.19,68.0,normal
2026-01-02T00:27:00,NODE_03,89.25,0.78,0.74,0.126,24.83,66.93,normal
2026-01-02T00:37:00,NODE_03,88.89,1.22,0.59,0.222,25.8,68.0,normal
2026-01-02T00:47:00,NODE_03,89.52,0.87,0.14,0.217,23.7,71.14,normal
2026-01-02T00:57:00,NODE_03,89.62,0.83,0.89,0.161,25.14,66.01,normal
2026-01-02T01:07:00,NODE_03,89.19,0.13,0.36,0.095,25.79,66.0,normal
2026-01-02T01:17:00,NODE_03,89.55,0.71,0.4,0.148,26.57,71.01,normal
2026-01-02T01:27:00,NODE_03,89.42,0.46,0.5,0.155,26.32,66.3,normal
2026-01-02T01:37:00,NODE_03,89.87,0.74,0.46,0.134,25.28,69.38,normal
2026-01-02T01:47:00,NODE_03,89.22,0.76,0.63,0.098,26.35,63.05,normal
2026-01-02T01:57:00,NODE_03,89.56,1.15,0.6,0.238,24.34,63.63,normal
2026-01-02T02:07:00,NODE_03,89.76,0.99,0.35,0.117,26.45,71.17,normal
2026-01-02T02:17:00,NODE_03,89.45,0.58,0.7,0.145,26.13,67.88,normal
2026-01-02T02:27:00,NODE_03,89.41,0.54,0.91,0.165,22.32,67.7,normal
2026-01-02T02:37:00,NODE_03,89.53,0.9,0.67,0.076,24.58,70.43,normal
2026-01-02T02:47:00,NODE_03,89.38,0.72,0.72,0.135,26.81,77.39,normal
2026-01-02T02:57:00,NODE_03,89.14,1.07,0.2,0.138,26.54,72.34,normal
2026-01-02T03:07:00,NODE_03,89.63,1.06,1.1,0.1,25.7,75.18,normal
2026-01-02T03:17:00,NODE_03,88.74,0.77,0.77,0.103,26.35,66.4,normal
2026-01-02T03:27:00,NODE_03,89.63,1.06,0.64,0.191,24.48,75.29,normal
2026-01-02T03:37:00,NODE_03,89.8,0.21,0.59,0.153,25.7,70.23,normal
2026-01-02T03:47:00,NODE_03,89.05,0.36,0.72,0.142,23.15,71.16,normal
2026-01-02T03:57:00,NODE_03,89.35,0.93,0.94,0.242,24.2,67.86,normal
2026-01-02T04:07:00,NODE_03,89.74,0.84,0.92,0.214,26.8,71.78,normal
2026-01-02T04:17:00,NODE_03,88.93,1.17,0.63,0.217,26.54,68.07,normal
2026-01-02T04:27:00,NODE_03,89.24,0.67,0.49,0.151,25.55,67.02,normal
2026-01-02T04:37:00,NODE_03,88.7,1.07,0.48,0.146,27.51,71.34,normal
2026-01-02T04:47:00,NODE_03,88.17,1.73,0.89,0.199,25.82,73.68,normal
2026-01-02T04:57:00,NODE_03,88.2,0.98,0.58,0.203,25.98,70.42,normal
2026-01-02T05:07:00,NODE_03,89.3,1.52,1.3,0.184,25.81,70.19,normal
2026-01-02T05:17:00,NODE_03,88.73,1.14,0.87,0.132,26.54,70.73,normal
2026-01-02T05:27:00,NODE_03,88.95,1.6,1.19,0.18,25.31,69.81,normal
2026-01-02T05:37:00,NODE_03,89.07,1.32,0.57,0.201,27.09,72.37,normal
2026-01-02T05:47:00,NODE_03,89.26,0.84,0.82,0.171,26.77,74.21,normal
2026-01-02T05:57:00,NODE_03,89.43,0.57,0.9,0.202,28.58,69.68,normal
2026-01-02T06:07:00,NODE_03,89.53,1.24,0.26,0.193,27.15,73.39,normal
2026-01-02T06:17:00,NODE_03,89.74,0.86,0.83,0.181,25.91,71.39,normal
2026-01-02T06:27:00,NODE_03,90.08,0.72,0.71,0.144,24.28,73.9,normal
2026-01-02T06:37:00,NODE_03,89.17,1.02,0.55,0.231,26.85,73.75,normal
2026-01-02T06:47:00,NODE_03,89.24,0.78,1.36,0.16,23.84,70.62,normal
2026-01-02T06:57:00,NODE_03,89.09,1.15,0.82,0.156,25.19,77.85,normal
2026-01-02T07:07:00,NODE_03,88.16,1.23,1.17,0.155,23.4,71.64,normal
2026-01-02T07:17:00,NODE_03,88.37,1.37,1.27,0.177,25.83,68.82,normal
2026-01-02T07:27:00,NODE_03,88.69,1.83,1.53,0.274,24.5,74.44,normal
2026-01-02T07:37:00,NODE_03,88.9,1.87,0.96,0.185,27.49,73.68,normal
2026-01-02T07:47:00,NODE_03,87.7,1.75,1.25,0.25,26.38,74.83,normal
2026-01-02T07:57:00,NODE_03,88.27,1.83,0.83,0.22,25.37,67.63,normal
2026-01-02T08:07:00,NODE_03,88.48,1.36,0.97,0.262,26.2,69.0,normal
2026-01-02T08:17:00,NODE_03,87.34,1.95,1.19,0.191,27.35,73.5,normal
2026-01-02T08:27:00,NODE_03,88.38,1.54,0.98,0.185,26.57,68.84,normal
2026-01-02T08:37:00,NODE_03,87.68,1.63,1.46,0.194,25.68,72.67,normal
2026-01-02T08:47:00,NODE_03,88.57,1.12,0.56,0.158,26.68,68.88,normal
2026-01-02T08:57:00,NODE_03,88.69,1.0,0.89,0.295,26.45,63.98,normal
2026-01-02T09:07:00,NODE_03,88.02,2.22,1.02,0.285,25.75,68.1,normal
2026-01-02T09:17:00,NODE_03,87.91,1.02,1.33,0.182,25.8,70.69,normal
2026-01-02T09:27:00,NODE_03,88.57,1.06,1.04,0.266,27.71,70.62,normal
2026-01-02T09:37:00,NODE_03,89.07,0.79,0.96,0.203,25.84,68.64,normal
2026-01-02T09:47:00,NODE_03,88.9,0.94,0.82,0.172,27.1,69.52,normal
2026-01-02T09:57:00,NODE_03,89.05,1.01,0.49,0.233,27.85,74.37,normal
2026-01-02T10:07:00,NODE_03,83.45,3.68,3.96,0.705,27.51,68.17,warning
2026-01-02T10:17:00,NODE_03,82.56,4.3,2.97,0.579,27.62,71.95,warning
2026-01-02T10:27:00,NODE_03,84.82,3.48,4.6,0.601,26.46,,warning
2026-01-02T10:37:00,NODE_03,85.65,3.88,2.55,0.453,27.02,73.04,warning
2026-01-02T10:47:00,NODE_03,84.74,3.56,3.85,0.536,28.2,64.59,warning
2026-01-02T10:57:00,NODE_03,84.32,4.93,2.02,0.545,26.07,72.26,warning
2026-01-02T11:07:00,NODE_03,85.12,4.27,2.78,0.418,27.52,71.84,warning
